Protocol,Info,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,byte,label
Modbus/TCP,"   Query: Trans:  2067; Unit:   1, Func:   4: Read Input Registers",8,13,0,0,0,6,1,4,7,f4,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2067; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,13,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2068; Unit:   1, Func:   4: Read Input Registers",8,14,0,0,0,6,1,4,7,f5,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2068; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,14,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2069; Unit:   1, Func:   4: Read Input Registers",8,15,0,0,0,6,1,4,7,f6,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2069; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,15,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2070; Unit:   1, Func:   4: Read Input Registers",8,16,0,0,0,6,1,4,7,f7,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2070; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,16,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2071; Unit:   1, Func:   4: Read Input Registers",8,17,0,0,0,6,1,4,7,f8,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2071; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,17,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2072; Unit:   1, Func:   4: Read Input Registers",8,18,0,0,0,6,1,4,7,f9,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2072; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,18,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2073; Unit:   1, Func:   4: Read Input Registers",8,19,0,0,0,6,1,4,7,fa,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2073; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,19,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2074; Unit:   1, Func:   4: Read Input Registers",8,1a,0,0,0,6,1,4,7,fb,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2074; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,1a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2075; Unit:   1, Func:   4: Read Input Registers",8,1b,0,0,0,6,1,4,7,fc,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2075; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,1b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2076; Unit:   1, Func:   4: Read Input Registers",8,1c,0,0,0,6,1,4,7,fd,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2076; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,1c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2077; Unit:   1, Func:   4: Read Input Registers",8,1d,0,0,0,6,1,4,7,fe,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2077; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,1d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2078; Unit:   1, Func:   4: Read Input Registers",8,1e,0,0,0,6,1,4,7,ff,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2078; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,1e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2079; Unit:   1, Func:   4: Read Input Registers",8,1f,0,0,0,6,1,4,8,0,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2079; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,1f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2080; Unit:   1, Func:   4: Read Input Registers",8,20,0,0,0,6,1,4,8,1,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2080; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,20,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2081; Unit:   1, Func:   4: Read Input Registers",8,21,0,0,0,6,1,4,8,2,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2081; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,21,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2082; Unit:   1, Func:   4: Read Input Registers",8,22,0,0,0,6,1,4,8,3,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2082; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,22,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2083; Unit:   1, Func:   4: Read Input Registers",8,23,0,0,0,6,1,4,8,4,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2083; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,23,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2084; Unit:   1, Func:   4: Read Input Registers",8,24,0,0,0,6,1,4,8,5,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2084; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,24,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2085; Unit:   1, Func:   4: Read Input Registers",8,25,0,0,0,6,1,4,8,6,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2085; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,25,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2086; Unit:   1, Func:   4: Read Input Registers",8,26,0,0,0,6,1,4,8,7,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2086; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,26,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2087; Unit:   1, Func:   4: Read Input Registers",8,27,0,0,0,6,1,4,8,8,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2087; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,27,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2088; Unit:   1, Func:   4: Read Input Registers",8,28,0,0,0,6,1,4,8,9,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2088; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,28,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2089; Unit:   1, Func:   4: Read Input Registers",8,29,0,0,0,6,1,4,8,0a,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2089; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,29,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2090; Unit:   1, Func:   4: Read Input Registers",8,2a,0,0,0,6,1,4,8,0b,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2090; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,2a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2091; Unit:   1, Func:   4: Read Input Registers",8,2b,0,0,0,6,1,4,8,0c,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2091; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,2b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2092; Unit:   1, Func:   4: Read Input Registers",8,2c,0,0,0,6,1,4,8,0d,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2092; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,2c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2093; Unit:   1, Func:   4: Read Input Registers",8,2d,0,0,0,6,1,4,8,0e,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2093; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,2d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2094; Unit:   1, Func:   4: Read Input Registers",8,2e,0,0,0,6,1,4,8,0f,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2094; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,2e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2095; Unit:   1, Func:   4: Read Input Registers",8,2f,0,0,0,6,1,4,8,10,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2095; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,2f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2096; Unit:   1, Func:   4: Read Input Registers",8,30,0,0,0,6,1,4,8,11,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2096; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,30,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2097; Unit:   1, Func:   4: Read Input Registers",8,31,0,0,0,6,1,4,8,12,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2097; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,31,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2098; Unit:   1, Func:   4: Read Input Registers",8,32,0,0,0,6,1,4,8,13,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2098; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,32,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2099; Unit:   1, Func:   4: Read Input Registers",8,33,0,0,0,6,1,4,8,14,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2099; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,33,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2100; Unit:   1, Func:   4: Read Input Registers",8,34,0,0,0,6,1,4,8,15,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2100; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,34,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2101; Unit:   1, Func:   4: Read Input Registers",8,35,0,0,0,6,1,4,8,16,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2101; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,35,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2102; Unit:   1, Func:   4: Read Input Registers",8,36,0,0,0,6,1,4,8,17,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2102; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,36,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2103; Unit:   1, Func:   4: Read Input Registers",8,37,0,0,0,6,1,4,8,18,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2103; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,37,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2104; Unit:   1, Func:   4: Read Input Registers",8,38,0,0,0,6,1,4,8,19,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2104; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,38,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2105; Unit:   1, Func:   4: Read Input Registers",8,39,0,0,0,6,1,4,8,1a,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2105; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,39,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2106; Unit:   1, Func:   4: Read Input Registers",8,3a,0,0,0,6,1,4,8,1b,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2106; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,3a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2107; Unit:   1, Func:   4: Read Input Registers",8,3b,0,0,0,6,1,4,8,1c,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2107; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,3b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2108; Unit:   1, Func:   4: Read Input Registers",8,3c,0,0,0,6,1,4,8,1d,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2108; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,3c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2109; Unit:   1, Func:   4: Read Input Registers",8,3d,0,0,0,6,1,4,8,1e,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2109; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,3d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2110; Unit:   1, Func:   4: Read Input Registers",8,3e,0,0,0,6,1,4,8,1f,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2110; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,3e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2111; Unit:   1, Func:   4: Read Input Registers",8,3f,0,0,0,6,1,4,8,20,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2111; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,3f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2112; Unit:   1, Func:   4: Read Input Registers",8,40,0,0,0,6,1,4,8,21,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2112; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,40,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2113; Unit:   1, Func:   4: Read Input Registers",8,41,0,0,0,6,1,4,8,22,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2113; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,41,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2114; Unit:   1, Func:   4: Read Input Registers",8,42,0,0,0,6,1,4,8,23,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2114; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,42,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2115; Unit:   1, Func:   4: Read Input Registers",8,43,0,0,0,6,1,4,8,24,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2115; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,43,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2116; Unit:   1, Func:   4: Read Input Registers",8,44,0,0,0,6,1,4,8,25,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2116; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,44,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2117; Unit:   1, Func:   4: Read Input Registers",8,45,0,0,0,6,1,4,8,26,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2117; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,45,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2118; Unit:   1, Func:   4: Read Input Registers",8,46,0,0,0,6,1,4,8,27,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2118; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,46,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2119; Unit:   1, Func:   4: Read Input Registers",8,47,0,0,0,6,1,4,8,28,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2119; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,47,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2120; Unit:   1, Func:   4: Read Input Registers",8,48,0,0,0,6,1,4,8,29,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2120; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,48,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2121; Unit:   1, Func:   4: Read Input Registers",8,49,0,0,0,6,1,4,8,2a,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2121; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,49,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2122; Unit:   1, Func:   4: Read Input Registers",8,4a,0,0,0,6,1,4,8,2b,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2122; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,4a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2494; Unit:   1, Func:   3: Read Holding Registers",9,be,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2494; Unit:   1, Func:   3: Read Holding Registers",9,be,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2521; Unit:   1, Func:   3: Read Holding Registers",9,d9,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2521; Unit:   1, Func:   3: Read Holding Registers",9,d9,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2476; Unit:   1, Func:   3: Read Holding Registers",9,ac,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2476; Unit:   1, Func:   3: Read Holding Registers",9,ac,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2525; Unit:   1, Func:   3: Read Holding Registers",9,dd,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2525; Unit:   1, Func:   3: Read Holding Registers",9,dd,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2522; Unit:   1, Func:   3: Read Holding Registers",9,da,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2522; Unit:   1, Func:   3: Read Holding Registers",9,da,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2495; Unit:   1, Func:   2: Read Discrete Inputs",9,bf,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2495; Unit:   1, Func:   2: Read Discrete Inputs",9,bf,0,0,0,4,1,2,1,8,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2522; Unit:   1, Func:   2: Read Discrete Inputs",9,da,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2522; Unit:   1, Func:   2: Read Discrete Inputs",9,da,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2508; Unit:   1, Func:   3: Read Holding Registers",9,cc,0,0,0,6,1,3,0,8,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2508; Unit:   1, Func:   3: Read Holding Registers",9,cc,0,0,0,0b,1,3,8,0,0,0,0,0,0,0,0,0
Modbus/TCP,"   Query: Trans:  2477; Unit:   1, Func:   2: Read Discrete Inputs",9,ad,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2477; Unit:   1, Func:   2: Read Discrete Inputs",9,ad,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2526; Unit:   1, Func:   2: Read Discrete Inputs",9,de,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2526; Unit:   1, Func:   2: Read Discrete Inputs",9,de,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2523; Unit:   1, Func:   2: Read Discrete Inputs",9,db,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2523; Unit:   1, Func:   2: Read Discrete Inputs",9,db,0,0,0,4,1,2,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2496; Unit:   1, Func:   1: Read Coils",9,c0,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2496; Unit:   1, Func:   1: Read Coils",9,c0,0,0,0,4,1,1,1,8,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2523; Unit:   1, Func:   1: Read Coils",9,db,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2523; Unit:   1, Func:   1: Read Coils",9,db,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2509; Unit:   1, Func:   2: Read Discrete Inputs",9,cd,0,0,0,6,1,2,0,4,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2509; Unit:   1, Func:   2: Read Discrete Inputs",9,cd,0,0,0,4,1,2,1,8,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2478; Unit:   1, Func:   1: Read Coils",9,ae,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2478; Unit:   1, Func:   1: Read Coils",9,ae,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2527; Unit:   1, Func:   1: Read Coils",9,df,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2527; Unit:   1, Func:   1: Read Coils",9,df,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2524; Unit:   1, Func:   1: Read Coils",9,dc,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2524; Unit:   1, Func:   1: Read Coils",9,dc,0,0,0,4,1,1,1,0,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2510; Unit:   1, Func:   1: Read Coils",9,ce,0,0,0,6,1,1,0,0,0,4,,,,,,0
Modbus/TCP,"Response: Trans:  2510; Unit:   1, Func:   1: Read Coils",9,ce,0,0,0,4,1,1,1,8,,,,,,,,0
Modbus/TCP,"   Query: Trans:  2123; Unit:   1, Func:   4: Read Input Registers",8,4b,0,0,0,6,1,4,8,2c,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2123; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,4b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2124; Unit:   1, Func:   4: Read Input Registers",8,4c,0,0,0,6,1,4,8,2d,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2124; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,4c,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2125; Unit:   1, Func:   4: Read Input Registers",8,4d,0,0,0,6,1,4,8,2e,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2125; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,4d,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2126; Unit:   1, Func:   4: Read Input Registers",8,4e,0,0,0,6,1,4,8,2f,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2126; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,4e,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2127; Unit:   1, Func:   4: Read Input Registers",8,4f,0,0,0,6,1,4,8,30,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2127; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,4f,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2128; Unit:   1, Func:   4: Read Input Registers",8,50,0,0,0,6,1,4,8,31,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2128; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,50,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2129; Unit:   1, Func:   4: Read Input Registers",8,51,0,0,0,6,1,4,8,32,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2129; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,51,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2130; Unit:   1, Func:   4: Read Input Registers",8,52,0,0,0,6,1,4,8,33,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2130; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,52,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2131; Unit:   1, Func:   4: Read Input Registers",8,53,0,0,0,6,1,4,8,34,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2131; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,53,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2132; Unit:   1, Func:   4: Read Input Registers",8,54,0,0,0,6,1,4,8,35,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2132; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,54,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2133; Unit:   1, Func:   4: Read Input Registers",8,55,0,0,0,6,1,4,8,36,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2133; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,55,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2134; Unit:   1, Func:   4: Read Input Registers",8,56,0,0,0,6,1,4,8,37,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2134; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,56,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2135; Unit:   1, Func:   4: Read Input Registers",8,57,0,0,0,6,1,4,8,38,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2135; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,57,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2136; Unit:   1, Func:   4: Read Input Registers",8,58,0,0,0,6,1,4,8,39,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2136; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,58,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2137; Unit:   1, Func:   4: Read Input Registers",8,59,0,0,0,6,1,4,8,3a,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2137; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,59,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2138; Unit:   1, Func:   4: Read Input Registers",8,5a,0,0,0,6,1,4,8,3b,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2138; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,5a,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2139; Unit:   1, Func:   4: Read Input Registers",8,5b,0,0,0,6,1,4,8,3c,0,1,,,,,,1
Modbus/TCP,"Response: Trans:  2139; Unit:   1, Func:   4: Read Input Registers. Exception returned ",8,5b,0,0,0,3,1,84,2,,,,,,,,,1
Modbus/TCP,"   Query: Trans:  2140; Unit:   1, Func:   4: Read Input Registers",8,5c,0,0,0,6,1,4,8,3d,0,1,,,,,,1
